order_id,customer_id,order_date,product_id,quantity,discount_pct,sales,status,payment_method
O003160,C0262,2026-01-11,P002,4,0,5196.0,Shipped,Card
O003161,C0248,2026-06-04,P011,1,15,679.15,Shipped,UPI
O003162,C0115,2025-03-31,P004,1,0,1599.0,Delivered,UPI
O003163,C0121,2025-06-24,P004,2,10,2878.2,Delivered,UPI
O003164,C0141,2025-03-17,P002,3,5,3702.15,Delivered,UPI
O003165,C0065,2026-02-04,P003,4,0,3996.0,Shipped,UPI
O003166,C0276,2025-03-12,P011,4,10,2876.4,Delivered,Card
O003167,C0313,2025-06-29,P008,1,10,1799.1,Delivered,Card
O003168,C0239,2025-05-04,P012,2,5,1138.1,Delivered,COD
O003169,C0302,2026-01-16,P009,1,10,1619.1,Delivered,UPI
O003170,C0392,2025-10-20,P006,1,0,8999.0,Delivered,COD
O003171,C0010,2025-07-14,P010,4,15,7816.6,Delivered,Net Banking
O003172,C0457,2025-08-16,P002,1,5,1234.05,Delivered,UPI
O003173,C0369,2026-03-07,P002,1,0,1299.0,Delivered,Net Banking
O003174,C0233,2026-03-12,P007,2,15,2378.3,Delivered,UPI
O003175,C0195,2026-04-06,P008,4,0,7996.0,Delivered,Card
O003176,C0395,2025-01-21,P008,3,5,5697.15,Delivered,UPI
O003177,C0012,2025-03-05,P006,2,5,17098.1,Delivered,Card
O003178,C0394,2025-06-14,P010,2,15,3908.3,Delivered,Card
O003179,C0409,2025-01-27,P008,2,20,3198.4,Cancelled,UPI
O003180,C0177,2025-11-07,P001,4,10,8996.4,Delivered,Card
O003181,C0177,2025-10-12,P009,1,5,1709.05,Delivered,Card
O003182,C0217,2025-10-08,P012,3,10,1617.3,Delivered,Card
O003183,C0011,2025-06-13,P001,4,5,9496.2,Shipped,Net Banking
O003184,C0446,2025-08-12,P003,1,5,949.05,Shipped,Net Banking
O003185,C0118,2025-05-26,P012,2,20,958.4,Delivered,Net Banking
O003186,C0164,2025-01-30,P009,4,0,7196.0,Delivered,COD
O003187,C0039,2025-02-14,P011,1,5,759.05,Delivered,UPI
O003188,C0053,2026-04-16,P005,3,15,8922.45,Delivered,UPI
O003189,C0218,2025-02-03,P009,3,10,4857.3,Delivered,UPI
O003190,C0206,2026-03-03,P009,1,0,1799.0,Delivered,Net Banking
O003191,C0487,2025-08-09,P006,4,0,35996.0,Delivered,UPI
O003192,C0312,2026-06-18,P011,2,10,1438.2,Delivered,UPI
O003193,C0360,2026-01-02,P001,1,5,2374.05,Delivered,UPI
O003194,C0385,2026-07-04,P010,2,5,4368.1,Delivered,UPI
O003195,C0056,2026-08-05,P007,3,5,3987.15,Shipped,UPI
O003196,C0118,2025-04-26,P006,1,20,7199.2,Delivered,Card
O003197,C0388,2025-08-27,P009,3,5,5127.15,Delivered,UPI
O003198,C0253,2025-12-01,P007,2,5,2658.1,Delivered,Card
O003199,C0286,2026-03-17,P012,2,5,1138.1,Delivered,COD
O003200,C0268,2025-05-28,P011,1,0,799.0,Delivered,COD
O003201,C0291,2025-01-09,P012,1,0,599.0,Delivered,UPI
O003202,C0333,2025-10-15,P004,1,20,1279.2,Delivered,COD
O003203,C0180,2026-01-23,P007,3,15,3567.45,Delivered,COD
O003204,C0415,2025-02-19,P002,2,0,2598.0,Shipped,UPI
O003205,C0358,2026-06-01,P006,2,15,15298.3,Shipped,Card
O003206,C0235,2026-08-10,P006,3,0,26997.0,Delivered,Card
O003207,C0343,2025-10-05,P002,1,10,1169.1,Delivered,Card
O003208,C0196,2025-10-27,P004,4,0,6396.0,Delivered,UPI
O003209,C0308,2026-08-12,P008,1,15,1699.15,Delivered,Card
O003210,C0080,2025-05-15,P008,4,0,7996.0,Delivered,COD
O003211,C0135,2026-08-03,P008,4,10,7196.4,Delivered,UPI
O003212,C0022,2025-05-27,P008,3,15,5097.45,Delivered,Card
O003213,C0477,2026-05-05,P001,2,0,4998.0,Shipped,UPI
O003214,C0331,2026-04-23,P002,2,5,2468.1,Delivered,Card
O003215,C0440,2025-06-08,P012,2,0,1198.0,Delivered,UPI
O003216,C0225,2026-01-19,P004,2,10,2878.2,Cancelled,UPI
O003217,C0058,2025-06-12,P012,3,5,1707.15,Delivered,COD
O003218,C0093,2026-03-17,P009,4,10,6476.4,Returned,COD
O003219,C0192,2025-07-08,P003,2,20,1598.4,Delivered,UPI
O003220,C0103,2026-02-19,P006,4,5,34196.2,Returned,Card
O003221,C0396,2025-12-05,P007,3,0,4197.0,Delivered,Card
O003222,C0007,2025-06-30,P008,1,10,1799.1,Delivered,COD
O003223,C0128,2025-10-15,P007,3,15,3567.45,Delivered,Card
O003224,C0055,2025-07-06,P003,2,20,1598.4,Cancelled,Card
O003225,C0231,2025-05-18,P006,1,0,8999.0,Delivered,Net Banking
O003226,C0362,2025-05-10,P005,3,5,9972.15,Delivered,COD
O003227,C0062,2025-07-13,P012,3,15,1527.45,Delivered,UPI
O003228,C0240,2025-11-12,P010,4,15,7816.6,Shipped,Card
O003229,C0090,2025-05-24,P004,3,10,4317.3,Delivered,UPI
O003230,C0232,2025-01-16,P001,1,5,2374.05,Delivered,COD
O003231,C0457,2025-10-29,P007,3,5,3987.15,Delivered,UPI
O003232,C0233,2026-02-27,P008,2,0,3998.0,Delivered,UPI
O003233,C0354,2025-09-02,P002,4,20,4156.8,Delivered,UPI
O003234,C0493,2025-04-17,P007,1,0,1399.0,Delivered,UPI
O003235,C0333,2025-03-29,P006,1,10,8099.1,Delivered,UPI
O003236,C0439,2025-05-09,P005,3,10,9447.3,Delivered,Card
O003237,C0375,2025-12-07,P004,2,5,3038.1,Shipped,UPI
O003238,C0292,2025-01-04,P002,4,5,4936.2,Delivered,Card
O003239,C0345,2025-11-23,P010,1,10,2069.1,Delivered,Card
O003240,C0152,2026-02-14,P006,4,5,34196.2,Delivered,Card
O003241,C0428,2025-11-02,P005,3,5,9972.15,Delivered,Card
O003242,C0145,2025-08-13,P002,2,5,2468.1,Shipped,UPI
O003243,C0130,2025-12-14,P010,3,15,5862.45,Delivered,UPI
O003244,C0141,2025-11-17,P007,4,20,4476.8,Shipped,COD
O003245,C0415,2026-07-13,P006,3,10,24297.3,Delivered,Card
O003246,C0093,2025-06-30,P012,4,15,2036.6,Delivered,Card
O003247,C0114,2026-01-21,P011,1,10,719.1,Delivered,Card
O003248,C0284,2025-04-18,P009,1,10,1619.1,Cancelled,UPI
O003249,C0444,2026-06-15,P011,3,20,1917.6,Returned,COD
O003250,C0411,2026-02-14,P010,1,5,2184.05,Delivered,UPI
O003251,C0143,2025-10-23,P005,4,0,13996.0,Delivered,Net Banking
O003252,C0223,2025-06-20,P009,1,20,1439.2,Delivered,UPI
O003253,C0232,2025-11-27,P009,2,15,3058.3,Delivered,Card
O003254,C0463,2026-05-08,P001,2,5,4748.1,Delivered,UPI
O003255,C0033,2025-07-14,P005,3,20,8397.6,Delivered,COD
O003256,C0276,2025-01-12,P009,3,5,5127.15,Delivered,Net Banking
O003257,C0170,2025-07-14,P007,3,5,3987.15,Delivered,UPI
O003258,C0140,2026-05-05,P006,3,10,24297.3,Delivered,UPI
O003259,C0357,2025-07-01,P006,4,5,34196.2,Shipped,UPI
O003260,C0201,2025-11-12,P011,4,10,2876.4,Delivered,COD
O003261,C0023,2025-01-30,P007,2,0,2798.0,Delivered,UPI
O003262,C0456,2025-04-06,P001,4,0,9996.0,Delivered,Card
O003263,C0224,2026-01-16,P004,1,10,1439.1,Delivered,UPI
O003264,C0368,2026-03-20,P001,2,10,4498.2,Delivered,Card
O003265,C0270,2025-10-25,P006,3,0,26997.0,Cancelled,Card
O003266,C0347,2025-12-27,P004,3,20,3837.6,Delivered,Card
O003267,C0153,2026-01-09,P001,4,10,8996.4,Delivered,COD
O003268,C0333,2026-07-08,P009,2,0,3598.0,Delivered,UPI
O003269,C0085,2025-10-30,P012,4,5,2276.2,Delivered,Card
O003270,C0109,2026-02-25,P004,4,15,5436.6,Cancelled,Card
O003271,C0031,2025-09-03,P012,4,10,2156.4,Delivered,Card
O003272,C0229,2025-08-25,P006,2,0,17998.0,Delivered,UPI
O003273,C0240,2026-06-18,P007,3,0,4197.0,Delivered,COD
O003274,C0378,2025-07-04,P008,1,5,1899.05,Delivered,Net Banking
O003275,C0363,2026-04-13,P012,3,5,1707.15,Delivered,Net Banking
O003276,C0310,2025-12-29,P011,2,10,1438.2,Cancelled,COD
O003277,C0389,2025-10-10,P009,3,20,4317.6,Delivered,UPI
O003278,C0141,2026-07-07,P009,3,0,5397.0,Delivered,UPI
O003279,C0156,2025-12-02,P008,1,15,1699.15,Delivered,UPI
O003280,C0299,2025-06-11,P010,3,20,5517.6,Cancelled,UPI
O003281,C0345,2025-06-09,P011,3,20,1917.6,Delivered,UPI
O003282,C0371,2026-04-19,P012,3,20,1437.6,Delivered,UPI
O003283,C0099,2025-11-18,P012,4,15,2036.6,Delivered,COD
O003284,C0047,2025-01-12,P003,2,10,1798.2,Delivered,Net Banking
O003285,C0487,2026-02-28,P012,2,5,1138.1,Delivered,Net Banking
O003286,C0327,2025-03-14,P002,1,5,1234.05,Cancelled,UPI
O003287,C0422,2026-08-11,P005,4,15,11896.6,Delivered,COD
O003288,C0480,2025-07-20,P001,4,5,9496.2,Delivered,UPI
O003289,C0067,2026-06-06,P003,3,0,2997.0,Shipped,Card
O003290,C0062,2026-05-20,P001,2,0,4998.0,Delivered,Card
O003291,C0109,2025-02-08,P003,1,15,849.15,Delivered,Card
O003292,C0167,2025-03-01,P004,4,15,5436.6,Delivered,Net Banking
O003293,C0037,2026-08-01,P007,3,5,3987.15,Cancelled,UPI
O003294,C0119,2025-11-17,P012,1,5,569.05,Delivered,Card
O003295,C0498,2026-03-11,P012,4,10,2156.4,Delivered,UPI
O003296,C0086,2026-02-12,P005,1,0,3499.0,Delivered,COD
O003297,C0382,2026-01-21,P005,4,10,12596.4,Delivered,UPI
O003298,C0392,2026-07-23,P001,1,5,2374.05,Delivered,Card
O003299,C0465,2025-03-19,P008,4,20,6396.8,Cancelled,Card
O003300,C0052,2025-07-13,P004,4,10,5756.4,Delivered,Card
O003301,C0091,2025-10-12,P010,1,10,2069.1,Delivered,Card
O003302,C0289,2026-06-11,P005,4,10,12596.4,Delivered,UPI
O003303,C0494,2026-06-08,P002,4,5,4936.2,Delivered,Card
O003304,C0337,2025-06-05,P012,4,0,2396.0,Delivered,Net Banking
O003305,C0298,2025-12-06,P001,1,10,2249.1,Shipped,COD
O003306,C0204,2025-05-05,P009,1,20,1439.2,Shipped,UPI
O003307,C0368,2025-10-07,P002,4,5,4936.2,Cancelled,UPI
O003308,C0238,2025-05-08,P006,4,10,32396.4,Cancelled,Card
O003309,C0382,2025-11-10,P001,1,20,1999.2,Delivered,COD
O003310,C0155,2025-11-28,P001,3,15,6372.45,Shipped,UPI
O003311,C0240,2025-05-30,P009,4,10,6476.4,Delivered,Card
O003312,C0136,2026-03-30,P004,3,10,4317.3,Shipped,Net Banking
O003313,C0407,2025-02-05,P009,1,20,1439.2,Delivered,Card
O003314,C0362,2026-02-24,P011,4,20,2556.8,Shipped,UPI
O003315,C0381,2025-01-22,P005,3,20,8397.6,Delivered,COD
O003316,C0369,2025-07-25,P007,1,10,1259.1,Delivered,Card
O003317,C0064,2025-12-22,P001,3,5,7122.15,Delivered,UPI
O003318,C0123,2026-03-16,P006,2,0,17998.0,Delivered,UPI
O003319,C0254,2025-04-06,P008,1,5,1899.05,Delivered,Card
O003320,C0477,2025-06-13,P001,2,20,3998.4,Shipped,Card
O003321,C0114,2025-05-28,P009,1,15,1529.15,Delivered,Card
O003322,C0020,2026-06-14,P003,1,10,899.1,Delivered,UPI
O003323,C0016,2025-10-21,P001,4,10,8996.4,Delivered,COD
O003324,C0145,2025-07-14,P001,2,5,4748.1,Delivered,UPI
O003325,C0208,2026-04-25,P011,2,5,1518.1,Shipped,UPI
O003326,C0019,2025-05-03,P006,2,10,16198.2,Delivered,Card
O003327,C0376,2026-02-04,P011,1,5,759.05,Delivered,COD
O003328,C0392,2026-03-28,P006,2,0,17998.0,Delivered,UPI
O003329,C0166,2025-04-14,P001,2,10,4498.2,Delivered,UPI
O003330,C0038,2026-04-07,P003,4,0,3996.0,Delivered,Card
O003331,C0181,2026-01-31,P007,3,20,3357.6,Delivered,Card
O003332,C0349,2025-12-03,P010,3,5,6552.15,Delivered,Card
O003333,C0105,2025-05-22,P003,2,20,1598.4,Delivered,UPI
O003334,C0100,2025-11-13,P003,2,0,1998.0,Delivered,UPI
O003335,C0090,2026-07-12,P003,2,0,1998.0,Delivered,COD
O003336,C0415,2026-06-11,P012,2,10,1078.2,Delivered,Card
O003337,C0300,2026-07-10,P007,3,15,3567.45,Delivered,COD
O003338,C0444,2026-02-05,P004,4,10,5756.4,Delivered,Card
O003339,C0332,2025-11-06,P004,1,0,1599.0,Shipped,Card
O003340,C0401,2026-05-10,P003,2,0,1998.0,Delivered,Net Banking
O003341,C0079,2026-07-10,P010,2,10,4138.2,Delivered,UPI
O003342,C0073,2025-04-19,P011,3,0,2397.0,Delivered,Card
O003343,C0423,2026-01-07,P009,2,5,3418.1,Delivered,UPI
O003344,C0426,2025-07-25,P002,4,10,4676.4,Delivered,UPI
O003345,C0176,2025-02-12,P004,4,0,6396.0,Delivered,UPI
O003346,C0396,2025-09-02,P008,2,0,3998.0,Delivered,UPI
O003347,C0096,2025-10-14,P006,3,0,26997.0,Shipped,Net Banking
O003348,C0345,2025-12-21,P007,2,20,2238.4,Shipped,Card
O003349,C0103,2026-04-21,P007,2,5,2658.1,Delivered,COD
O003350,C0402,2025-03-24,P002,3,20,3117.6,Delivered,Card
O003351,C0463,2025-04-20,P004,4,5,6076.2,Delivered,Card
O003352,C0224,2025-07-09,P010,1,15,1954.15,Delivered,UPI
O003353,C0006,2025-09-08,P010,2,0,4598.0,Cancelled,Card
O003354,C0122,2025-10-18,P006,4,5,34196.2,Delivered,Card
O003355,C0236,2025-07-20,P003,2,15,1698.3,Returned,UPI
O003356,C0427,2025-11-22,P009,1,15,1529.15,Delivered,COD
O003357,C0116,2026-05-26,P004,3,15,4077.45,Delivered,UPI
O003358,C0163,2026-02-13,P010,4,15,7816.6,Delivered,Card
O003359,C0226,2026-05-23,P002,1,0,1299.0,Delivered,Card
O003360,C0230,2025-03-13,P006,2,5,17098.1,Delivered,Net Banking
O003361,C0182,2025-09-04,P001,1,5,2374.05,Delivered,UPI
O003362,C0249,2026-08-10,P006,4,15,30596.6,Delivered,Card
O003363,C0318,2026-07-20,P012,3,5,1707.15,Delivered,Card
O003364,C0453,2025-12-10,P010,2,20,3678.4,Delivered,UPI
O003365,C0210,2025-02-23,P001,3,5,7122.15,Delivered,Card
O003366,C0144,2026-06-12,P008,3,10,5397.3,Delivered,UPI
O003367,C0392,2026-06-16,P005,1,5,3324.05,Delivered,UPI
O003368,C0345,2026-07-12,P006,1,5,8549.05,Delivered,UPI
O003369,C0096,2025-07-12,P002,4,10,4676.4,Delivered,COD
O003370,C0382,2025-02-27,P002,4,10,4676.4,Delivered,UPI
O003371,C0346,2026-03-13,P012,3,20,1437.6,Delivered,Card
O003372,C0244,2025-04-21,P009,4,10,6476.4,Delivered,UPI
O003373,C0086,2025-05-09,P003,3,10,2697.3,Delivered,UPI
O003374,C0415,2025-11-22,P006,2,15,15298.3,Delivered,UPI
O003375,C0491,2025-01-08,P010,3,10,6207.3,Delivered,Card
O003376,C0394,2025-01-29,P005,4,10,12596.4,Delivered,UPI
O003377,C0184,2025-04-22,P012,4,0,2396.0,Delivered,UPI
O003378,C0121,2025-05-11,P004,3,5,4557.15,Delivered,COD
O003379,C0332,2025-07-07,P010,1,10,2069.1,Delivered,Card
O003380,C0092,2026-04-20,P002,3,15,3312.45,Delivered,UPI
O003381,C0070,2025-12-30,P008,3,5,5697.15,Delivered,Card
O003382,C0404,2025-07-23,P010,1,0,2299.0,Cancelled,UPI
O003383,C0133,2025-07-31,P007,2,10,2518.2,Delivered,Card
O003384,C0279,2025-10-03,P011,1,0,799.0,Delivered,UPI
O003385,C0137,2025-03-14,P002,4,10,4676.4,Delivered,UPI
O003386,C0314,2025-08-31,P006,1,10,8099.1,Delivered,UPI
O003387,C0187,2025-04-12,P008,4,5,7596.2,Delivered,UPI
O003388,C0221,2025-06-20,P007,4,15,4756.6,Delivered,COD
O003389,C0464,2025-07-07,P001,3,10,6747.3,Shipped,UPI
O003390,C0438,2026-03-17,P005,3,10,9447.3,Delivered,UPI
O003391,C0046,2025-03-27,P002,2,0,2598.0,Delivered,Card
O003392,C0278,2026-04-21,P006,4,5,34196.2,Delivered,Card
O003393,C0192,2025-02-21,P007,3,15,3567.45,Cancelled,UPI
O003394,C0008,2025-04-21,P007,4,0,5596.0,Delivered,UPI
O003395,C0379,2025-02-12,P003,2,5,1898.1,Delivered,UPI
O003396,C0276,2025-07-30,P007,4,5,5316.2,Delivered,UPI
O003397,C0179,2025-07-19,P005,2,0,6998.0,Returned,UPI
O003398,C0334,2025-01-26,P008,2,5,3798.1,Delivered,UPI
O003399,C0039,2025-10-26,P012,2,0,1198.0,Delivered,Card
O003400,C0293,2025-03-18,P008,3,20,4797.6,Delivered,Net Banking
O003401,C0178,2025-05-17,P007,1,10,1259.1,Delivered,Card
O003402,C0162,2025-01-20,P006,1,5,8549.05,Delivered,UPI
O003403,C0331,2026-03-16,P002,3,15,3312.45,Delivered,Card
O003404,C0374,2025-07-30,P006,4,0,35996.0,Delivered,Card
O003405,C0104,2026-07-05,P012,3,10,1617.3,Delivered,COD
O003406,C0161,2026-03-11,P011,4,5,3036.2,Delivered,Card
O003407,C0287,2025-07-26,P009,2,0,3598.0,Delivered,Card
O003408,C0123,2026-03-15,P002,3,15,3312.45,Delivered,UPI
O003409,C0054,2025-02-11,P001,1,0,2499.0,Delivered,UPI
O003410,C0428,2026-02-15,P011,4,15,2716.6,Delivered,UPI
O003411,C0034,2026-06-07,P005,3,5,9972.15,Delivered,UPI
O003412,C0242,2026-03-03,P011,3,0,2397.0,Delivered,UPI
O003413,C0455,2025-10-02,P006,4,10,32396.4,Delivered,Card
O003414,C0378,2026-03-24,P003,2,10,1798.2,Delivered,Card
O003415,C0113,2026-01-04,P008,2,5,3798.1,Delivered,Net Banking
O003416,C0318,2025-08-08,P007,2,5,2658.1,Cancelled,UPI
O003417,C0023,2026-07-31,P002,2,0,2598.0,Delivered,UPI
O003418,C0046,2025-08-20,P012,4,20,1916.8,Delivered,COD
O003419,C0312,2025-11-24,P007,1,5,1329.05,Delivered,Net Banking
O003420,C0135,2026-03-19,P001,3,0,7497.0,Delivered,Card
O003421,C0118,2025-02-21,P009,3,15,4587.45,Delivered,UPI
O003422,C0473,2026-01-11,P007,2,5,2658.1,Delivered,Card
O003423,C0189,2025-09-20,P006,4,0,35996.0,Delivered,UPI
O003424,C0131,2025-09-24,P002,1,5,1234.05,Delivered,COD
O003425,C0422,2025-12-25,P003,1,10,899.1,Delivered,Card
O003426,C0212,2025-11-13,P001,3,0,7497.0,Shipped,UPI
O003427,C0418,2025-11-20,P010,2,5,4368.1,Delivered,COD
O003428,C0113,2026-07-17,P005,3,15,8922.45,Delivered,Card
O003429,C0044,2026-02-25,P009,3,0,5397.0,Delivered,Net Banking
O003430,C0128,2025-02-15,P006,1,5,8549.05,Delivered,Net Banking
O003431,C0364,2025-09-26,P005,4,5,13296.2,Delivered,UPI
O003432,C0158,2026-01-16,P012,1,10,539.1,Delivered,UPI
O003433,C0273,2025-04-28,P003,3,20,2397.6,Shipped,Card
O003434,C0315,2026-07-20,P005,2,5,6648.1,Delivered,Net Banking
O003435,C0394,2025-04-26,P008,2,0,3998.0,Delivered,Net Banking
O003436,C0355,2025-09-17,P012,4,5,2276.2,Shipped,Card
O003437,C0340,2025-03-16,P002,4,0,5196.0,Delivered,UPI
O003438,C0402,2026-04-25,P005,4,10,12596.4,Delivered,UPI
O003439,C0045,2025-11-01,P006,3,0,26997.0,Delivered,COD
O003440,C0108,2025-01-07,P010,3,5,6552.15,Cancelled,Card
O003441,C0219,2026-01-01,P008,4,10,7196.4,Delivered,Card
O003442,C0443,2026-06-07,P008,2,5,3798.1,Shipped,Card
O003443,C0318,2025-12-14,P005,2,10,6298.2,Delivered,Card
O003444,C0315,2026-03-14,P009,2,0,3598.0,Delivered,COD
O003445,C0177,2025-08-03,P004,3,20,3837.6,Delivered,UPI
O003446,C0228,2026-03-05,P012,1,5,569.05,Delivered,UPI
O003447,C0191,2026-05-13,P009,2,20,2878.4,Delivered,Card
O003448,C0471,2026-06-24,P011,2,5,1518.1,Delivered,COD
O003449,C0160,2026-01-02,P007,2,15,2378.3,Delivered,UPI
O003450,C0394,2025-11-09,P006,4,0,35996.0,Delivered,UPI
O003451,C0267,2026-06-22,P004,3,10,4317.3,Delivered,UPI
O003452,C0358,2025-02-23,P002,4,5,4936.2,Delivered,UPI
O003453,C0326,2026-06-25,P008,4,10,7196.4,Delivered,UPI
O003454,C0379,2026-04-12,P006,1,10,8099.1,Delivered,Card
O003455,C0489,2025-06-13,P012,4,10,2156.4,Cancelled,UPI
O003456,C0190,2025-11-30,P003,1,10,899.1,Delivered,Card
O003457,C0175,2026-07-01,P007,4,0,5596.0,Delivered,UPI
O003458,C0290,2025-12-14,P010,2,0,4598.0,Delivered,UPI
O003459,C0484,2025-09-30,P007,3,10,3777.3,Delivered,Card
O003460,C0357,2026-02-18,P006,4,0,35996.0,Delivered,Card
O003461,C0145,2026-05-15,P002,1,5,1234.05,Delivered,UPI
O003462,C0232,2025-04-03,P008,3,0,5997.0,Delivered,COD
O003463,C0360,2025-03-20,P001,1,0,2499.0,Shipped,UPI
O003464,C0438,2025-08-05,P001,2,10,4498.2,Delivered,UPI
O003465,C0204,2025-12-24,P006,4,10,32396.4,Delivered,Card
O003466,C0213,2026-05-22,P005,3,20,8397.6,Delivered,COD
O003467,C0040,2026-07-13,P009,2,5,3418.1,Delivered,UPI
O003468,C0275,2025-06-30,P012,4,20,1916.8,Delivered,UPI
O003469,C0323,2026-07-30,P007,4,10,5036.4,Delivered,Card
O003470,C0082,2025-09-03,P002,1,20,1039.2,Shipped,UPI
O003471,C0181,2025-09-01,P012,1,15,509.15,Delivered,Card
O003472,C0499,2026-05-21,P007,2,10,2518.2,Shipped,UPI
O003473,C0320,2026-02-26,P003,1,5,949.05,Cancelled,COD
O003474,C0083,2025-11-16,P001,2,0,4998.0,Cancelled,UPI
O003475,C0303,2025-03-28,P011,2,0,1598.0,Delivered,Net Banking
O003476,C0262,2025-08-05,P008,2,20,3198.4,Delivered,UPI
O003477,C0272,2026-05-05,P012,1,20,479.2,Delivered,COD
O003478,C0200,2026-06-03,P003,3,10,2697.3,Delivered,UPI
O003479,C0240,2025-10-05,P011,2,15,1358.3,Cancelled,UPI
O003480,C0402,2025-06-18,P008,3,20,4797.6,Delivered,UPI
O003481,C0180,2025-11-26,P007,4,10,5036.4,Delivered,COD
O003482,C0432,2026-03-17,P012,1,10,539.1,Delivered,UPI
O003483,C0171,2026-01-26,P002,1,5,1234.05,Delivered,UPI
O003484,C0295,2026-05-11,P001,3,5,7122.15,Delivered,UPI
O003485,C0177,2026-01-16,P007,4,0,5596.0,Delivered,Net Banking
O003486,C0369,2025-11-02,P001,4,5,9496.2,Delivered,UPI
O003487,C0396,2026-05-28,P006,2,10,16198.2,Delivered,UPI
O003488,C0237,2025-07-07,P011,1,5,759.05,Delivered,Net Banking
O003489,C0138,2026-05-31,P010,4,15,7816.6,Delivered,COD
O003490,C0327,2026-03-03,P011,4,5,3036.2,Delivered,UPI
O003491,C0366,2026-05-17,P010,2,0,4598.0,Delivered,COD
O003492,C0311,2025-09-17,P008,2,15,3398.3,Delivered,UPI
O003493,C0129,2026-05-28,P007,3,10,3777.3,Shipped,UPI
O003494,C0049,2025-03-12,P004,1,0,1599.0,Delivered,COD
O003495,C0164,2026-04-23,P001,4,10,8996.4,Shipped,COD
O003496,C0277,2025-06-27,P001,3,5,7122.15,Delivered,UPI
O003497,C0293,2026-04-02,P004,1,20,1279.2,Delivered,UPI
O003498,C0116,2025-07-08,P005,3,10,9447.3,Delivered,UPI
O003499,C0024,2025-10-18,P012,1,0,599.0,Delivered,COD
O003500,C0311,2026-06-04,P007,1,10,1259.1,Delivered,Net Banking
O003501,C0025,2025-10-19,P004,4,15,5436.6,Delivered,UPI
O003502,C0391,2025-10-10,P010,1,10,2069.1,Cancelled,COD
O003503,C0127,2026-06-28,P012,2,15,1018.3,Delivered,UPI
O003504,C0234,2026-01-12,P001,4,5,9496.2,Returned,Card
O003505,C0209,2025-06-05,P011,2,15,1358.3,Delivered,UPI
O003506,C0093,2026-05-23,P010,3,15,5862.45,Delivered,Card
O003507,C0094,2026-02-17,P007,3,10,3777.3,Delivered,UPI
O003508,C0327,2026-06-12,P002,1,5,1234.05,Delivered,Net Banking
O003509,C0225,2025-12-21,P011,1,15,679.15,Delivered,UPI
O003510,C0455,2026-07-13,P002,2,10,2338.2,Delivered,UPI
O003511,C0378,2025-07-06,P008,2,15,3398.3,Cancelled,COD
O003512,C0280,2025-01-31,P012,2,5,1138.1,Delivered,Card
O003513,C0011,2025-09-17,P010,3,0,6897.0,Delivered,UPI
O003514,C0329,2026-02-25,P010,2,5,4368.1,Delivered,Card
O003515,C0012,2026-06-13,P010,4,5,8736.2,Delivered,COD
O003516,C0035,2026-07-05,P005,4,10,12596.4,Delivered,Card
O003517,C0447,2025-10-31,P010,3,10,6207.3,Delivered,UPI
O003518,C0452,2025-02-08,P002,2,10,2338.2,Delivered,UPI
O003519,C0228,2026-05-04,P005,2,15,5948.3,Delivered,Net Banking
O003520,C0220,2026-06-26,P008,1,0,1999.0,Delivered,UPI
O003521,C0441,2025-10-05,P006,4,5,34196.2,Delivered,UPI
O003522,C0141,2025-07-22,P003,3,15,2547.45,Returned,Card
O003523,C0023,2025-03-07,P008,2,10,3598.2,Delivered,UPI
O003524,C0083,2025-04-18,P009,1,10,1619.1,Delivered,UPI
O003525,C0490,2025-09-25,P005,3,5,9972.15,Delivered,Net Banking
O003526,C0229,2025-08-10,P002,3,10,3507.3,Delivered,UPI
O003527,C0423,2026-06-14,P002,4,0,5196.0,Cancelled,COD
O003528,C0344,2025-03-31,P007,2,10,2518.2,Shipped,COD
O003529,C0080,2025-09-12,P001,3,20,5997.6,Delivered,UPI
O003530,C0353,2026-03-31,P010,1,10,2069.1,Shipped,UPI
O003531,C0396,2025-09-10,P012,1,0,599.0,Shipped,COD
O003532,C0290,2025-09-14,P002,3,15,3312.45,Delivered,COD
O003533,C0455,2026-01-18,P010,1,5,2184.05,Shipped,UPI
O003534,C0331,2026-03-18,P004,3,0,4797.0,Delivered,UPI
O003535,C0159,2025-03-31,P001,1,15,2124.15,Delivered,Card
O003536,C0477,2026-01-25,P004,3,0,4797.0,Delivered,UPI
O003537,C0128,2026-08-05,P012,3,20,1437.6,Delivered,Card
O003538,C0190,2025-02-13,P011,3,5,2277.15,Shipped,Net Banking
O003539,C0397,2025-01-19,P010,1,10,2069.1,Delivered,Card
O003540,C0031,2025-04-11,P005,3,10,9447.3,Shipped,COD
O003541,C0386,2025-12-23,P009,4,5,6836.2,Delivered,Card
O003542,C0359,2026-06-26,P001,3,10,6747.3,Delivered,UPI
O003543,C0015,2025-02-02,P012,2,20,958.4,Delivered,COD
O003544,C0313,2025-08-17,P005,2,15,5948.3,Shipped,Card
O003545,C0075,2026-06-08,P002,4,10,4676.4,Delivered,UPI
O003546,C0034,2025-06-04,P009,3,20,4317.6,Delivered,UPI
O003547,C0359,2026-02-27,P006,2,5,17098.1,Delivered,Card
O003548,C0196,2025-09-03,P002,3,0,3897.0,Delivered,Card
O003549,C0331,2026-02-09,P003,2,0,1998.0,Returned,Net Banking
O003550,C0029,2026-06-25,P008,1,10,1799.1,Delivered,COD
